2024-11-18 15:49:25,  0,  0,  0,  0,  0
2024-11-18 15:49:58,  0,  0,  0,  0,  0
2024-11-18 15:50:31,  0,  0,  0,  0,  0
2024-11-18 15:51:04,  0,  0,  0,  0,  0
2024-11-18 15:51:37,  0,  0,  0,  0,  0
2024-11-18 15:52:10,  0,  0,  0,  0,  0
2024-11-18 15:52:43,  0,  0,  0,  0,  0
2024-11-18 15:53:16,  0,  0,  0,  0,  0
2024-11-18 15:53:49,  0,  0,  0,  0,  0
2024-11-18 15:54:22,  0,  0,  0,  0,  0
2024-11-18 15:54:55,  0,  0,  0,  0,  0
2024-11-18 15:55:28,  0,  0,  0,  0,  0
2024-11-18 15:56:01,  0,  0,  0,  0,  0
2024-11-18 15:56:34,  0,  0,  0,  0,  0
2024-11-18 15:57:07,  0,  0,  0,  0,  0
2024-11-18 15:57:28,  1,  11,  0,  0,  0
