2024-11-18 15:49:30,  0,  0,  0,  0,  0
2024-11-18 15:50:03,  0,  0,  0,  0,  0
2024-11-18 15:50:36,  0,  0,  0,  0,  0
2024-11-18 15:51:09,  0,  0,  0,  0,  0
2024-11-18 15:51:42,  0,  0,  0,  0,  0
2024-11-18 15:52:16,  0,  0,  0,  0,  0
2024-11-18 15:52:49,  0,  0,  0,  0,  0
2024-11-18 15:53:22,  0,  0,  0,  0,  0
2024-11-18 15:53:55,  0,  0,  0,  0,  0
2024-11-18 15:54:28,  0,  0,  0,  0,  0
2024-11-18 15:55:01,  0,  0,  0,  0,  0
2024-11-18 15:55:34,  0,  0,  0,  0,  0
2024-11-18 15:56:07,  0,  0,  0,  0,  0
2024-11-18 15:56:40,  0,  0,  0,  0,  0
2024-11-18 15:57:13,  0,  0,  0,  0,  0
2024-11-18 15:57:35,  1,  11,  0,  0,  0
