2024-11-18 15:49:23,  0,  0,  0,  0,  0
2024-11-18 15:49:56,  0,  0,  0,  0,  0
2024-11-18 15:50:29,  0,  0,  0,  0,  0
2024-11-18 15:51:02,  0,  0,  0,  0,  0
2024-11-18 15:51:35,  0,  0,  0,  0,  0
2024-11-18 15:52:08,  0,  0,  0,  0,  0
2024-11-18 15:52:42,  0,  0,  0,  0,  0
2024-11-18 15:53:15,  0,  0,  0,  0,  0
2024-11-18 15:53:48,  0,  0,  0,  0,  0
2024-11-18 15:54:21,  0,  0,  0,  0,  0
2024-11-18 15:54:54,  0,  0,  0,  0,  0
2024-11-18 15:55:27,  0,  0,  0,  0,  0
2024-11-18 15:56:00,  0,  0,  0,  0,  0
2024-11-18 15:56:35,  0,  0,  0,  0,  0
2024-11-18 15:57:09,  0,  0,  0,  0,  0
2024-11-18 15:57:30,  1,  11,  0,  0,  0
